system,equipment,tagname,anomaly_count,h1_alarm_count,l1_alarm_count
PULVERIZER SYSTEM#1,COAL BURNER LAYER  B4,OPC.AW1002.1HAI.AI090704.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1D,OPC.AW1002.1HAI.AI090705.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1D,OPC.AW1002.1HAI.AI090706.PNT,4.0,11,25
PULVERIZER SYSTEM#1,COAL BURNER LAYER  C1,OPC.AW1002.1HAI.AI091101.PNT,0.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  C2,OPC.AW1002.1HAI.AI091102.PNT,17.0,0,36
PULVERIZER SYSTEM#1,COAL BURNER LAYER  C3,OPC.AW1002.1HAI.AI091103.PNT,17.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  C4,OPC.AW1002.1HAI.AI091104.PNT,17.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1C,OPC.AW1002.1HAI.AI091105.PNT,17.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1C,OPC.AW1002.1HAI.AI091106.PNT,0.0,0,36
IGNITION FIRING SYSYTEM#1,FUEL OIL BURNER #1,OPC.AW1002.1HAI.AI091201.PNT,0.0,36,0
IGNITION FIRING SYSYTEM#1,FUEL OIL BURNER #1,OPC.AW1002.1HAI.AI091202.PNT,0.0,36,0
IGNITION FIRING SYSYTEM#1,FUEL OIL BURNER #1,OPC.AW1002.1HAI.AI091203.PNT,0.0,36,0
IGNITION FIRING SYSYTEM#1,FUEL OIL BURNER #1,OPC.AW1002.1HAI.AI091204.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1E,OPC.AW1002.1IAI.AI100303.PNT,0.0,36,0
FUEL OIL SYSTEM #1,FUEL OIL #1,OPC.AW1002.1IAI.AI100304.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1E,OPC.AW1002.1IAI.AI100401.PNT,0.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  A1,OPC.AW1002.1IAI.AI100501.PNT,0.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  A3,OPC.AW1002.1IAI.AI100503.PNT,1.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  A4,OPC.AW1002.1IAI.AI100504.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1E,OPC.AW1002.1IAI.AI100505.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1E,OPC.AW1002.1IAI.AI100506.PNT,0.0,24,12
PULVERIZER SYSTEM#1,SAF #1A,OPC.AW1002.1IAI.AI100507.PNT,0.0,36,0
IGNITION FIRING SYSYTEM#1,FUEL OIL BURNER #1,OPC.AW1002.1IAI.AI100601.PNT,0.0,36,0
IGNITION FIRING SYSYTEM#1,FUEL OIL BURNER #1,OPC.AW1002.1IAI.AI100602.PNT,0.0,36,0
IGNITION FIRING SYSYTEM#1,FUEL OIL BURNER #1,OPC.AW1002.1IAI.AI100603.PNT,17.0,36,0
IGNITION FIRING SYSYTEM#1,FUEL OIL BURNER #1,OPC.AW1002.1IAI.AI100604.PNT,0.0,36,0
PULVERIZER SYSTEM#1,SAF #1B,OPC.AW1002.1IAI.AI100605.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1JAH.AO112601.OUT,0.0,0,36
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1JAH.AO112602.OUT,0.0,0,36
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1JAH.AO112603.OUT,0.0,0,36
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1JAH.AO112604.OUT,0.0,0,36
AIR & FLUE GAS SYSTEM #1,FDF #1A,OPC.AW1002.1JAI.AI111101.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,PAF #1A,OPC.AW1002.1JAI.AI111102.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,IDF #1A,OPC.AW1002.1JAI.AI111103.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1JAI.AI111104.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1JAI.AI111105.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1JAI.AI111201.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1JAI.AI111202.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,IDF #1A,OPC.AW1002.1JAI.AI111305.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,IDF #1A,OPC.AW1002.1JAI.AI111306.PNT,0.0,36,0
DRAIN SYSTEM#1,INTERMITTENT BLOWDOWN #1,OPC.AW1002.1JAI.AI112701.PNT,11.0,0,36
DRAIN SYSTEM#1,INTERMITTENT BLOWDOWN #1,OPC.AW1002.1JAI.AI112702.PNT,0.0,0,36
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1JAI.AI112703.PNT,17.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1JAI.AI112704.PNT,17.0,0,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1JAI.AI112705.PNT,17.0,36,0
FEEDWATER SYSTEM #1,FEEDWATER PIPE#1,OPC.AW1002.1JAI.AI125601.PNT,17.0,36,0
AIR & FLUE GAS SYSTEM #1,FDF #1B,OPC.AW1002.1KAI.AI131101.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,PAF #1B,OPC.AW1002.1KAI.AI131102.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,IDF #1B,OPC.AW1002.1KAI.AI131103.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1KAI.AI131104.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1KAI.AI131105.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1KAI.AI131201.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1KAI.AI131202.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,IDF #1B,OPC.AW1002.1KAI.AI131305.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,IDF #1B,OPC.AW1002.1KAI.AI131306.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,FDF #1A,OPC.AW1002.1LAI.AI140101.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,PAF #1A,OPC.AW1002.1LAI.AI140103.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1LAI.AI140104.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1LAI.AI140105.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1LAI.AI140107.PNT,0.0,0,36
AIR & FLUE GAS SYSTEM #1,FDF #1B,OPC.AW1002.1LAI.AI140201.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,PAF #1B,OPC.AW1002.1LAI.AI140203.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1LAI.AI140204.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1LAI.AI140205.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1LAI.AI140207.PNT,0.0,0,36
AIR & FLUE GAS SYSTEM #1,IDF #1A,OPC.AW1002.1LAI.AI140301.PNT,0.0,0,36
AIR & FLUE GAS SYSTEM #1,IDF #1A,OPC.AW1002.1LAI.AI140302.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1LAI.AI140303.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1LAI.AI140304.PNT,0.0,0,36
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI140305.PNT,0.0,0,36
PULVERIZER SYSTEM#1,DUCTING SAF #1,OPC.AW1002.1LAI.AI140306.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,IDF #1B,OPC.AW1002.1LAI.AI140402.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1LAI.AI140403.PNT,0.0,35,1
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1LAI.AI140404.PNT,0.0,0,36
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI140405.PNT,0.0,0,36
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI140407.PNT,0.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  E1,OPC.AW1002.1LAI.AI140501.PNT,0.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  E2,OPC.AW1002.1LAI.AI140502.PNT,0.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  E3,OPC.AW1002.1LAI.AI140503.PNT,0.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  E4,OPC.AW1002.1LAI.AI140504.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI140505.PNT,0.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  D1,OPC.AW1002.1LAI.AI140601.PNT,0.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  D2,OPC.AW1002.1LAI.AI140602.PNT,2.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  D3,OPC.AW1002.1LAI.AI140603.PNT,0.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  D4,OPC.AW1002.1LAI.AI140604.PNT,0.0,36,0
FEEDWATER SYSTEM #1,FEEDWATER PIPE#1,OPC.AW1002.1LAI.AI140606.PNT,0.0,36,0
FUEL OIL SYSTEM #1,FUEL OIL #1,OPC.AW1002.1LAI.AI140607.PNT,0.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  C1,OPC.AW1002.1LAI.AI140701.PNT,12.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  C2,OPC.AW1002.1LAI.AI140702.PNT,17.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  C3,OPC.AW1002.1LAI.AI140703.PNT,17.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  C4,OPC.AW1002.1LAI.AI140704.PNT,0.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  B1,OPC.AW1002.1LAI.AI141101.PNT,0.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  B2,OPC.AW1002.1LAI.AI141102.PNT,0.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  B3,OPC.AW1002.1LAI.AI141103.PNT,3.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  B4,OPC.AW1002.1LAI.AI141104.PNT,0.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  A1,OPC.AW1002.1LAI.AI141201.PNT,0.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  A2,OPC.AW1002.1LAI.AI141202.PNT,0.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  A3,OPC.AW1002.1LAI.AI141203.PNT,0.0,36,0
PULVERIZER SYSTEM#1,COAL BURNER LAYER  A4,OPC.AW1002.1LAI.AI141204.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1A,OPC.AW1002.1LAI.AI141301.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1A,OPC.AW1002.1LAI.AI141302.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1B,OPC.AW1002.1LAI.AI141303.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1B,OPC.AW1002.1LAI.AI141304.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1C,OPC.AW1002.1LAI.AI141305.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1C,OPC.AW1002.1LAI.AI141306.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1D,OPC.AW1002.1LAI.AI141401.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1D,OPC.AW1002.1LAI.AI141402.PNT,1.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1E,OPC.AW1002.1LAI.AI141403.PNT,0.0,36,0
PULVERIZER SYSTEM#1,MEDIUM SPEED MILL #1E,OPC.AW1002.1LAI.AI141404.PNT,14.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1A,OPC.AW1002.1LAI.AI141503.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,ECONOMIZER #1,OPC.AW1002.1LAI.AI141504.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,IDF #1A,OPC.AW1002.1LAI.AI141505.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,IDF #1A,OPC.AW1002.1LAI.AI141506.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,AIR HEATER #1B,OPC.AW1002.1LAI.AI141603.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,ECONOMIZER #1,OPC.AW1002.1LAI.AI141604.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,IDF #1B,OPC.AW1002.1LAI.AI141605.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,IDF #1B,OPC.AW1002.1LAI.AI141606.PNT,0.0,36,0
PULVERIZER SYSTEM#1,DUCTING SAF #1,OPC.AW1002.1LAI.AI141607.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI141706.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI141707.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1LAI.AI142201.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1LAI.AI142202.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1LAI.AI142203.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1LAI.AI142204.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1LAI.AI142205.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1LAI.AI142206.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1LAI.AI142207.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1LAI.AI142301.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1LAI.AI142302.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1LAI.AI142303.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1LAI.AI142304.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1LAI.AI142305.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1LAI.AI142306.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1LAI.AI142307.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,FURNACE #1,OPC.AW1002.1LAI.AI142308.PNT,0.0,36,0
AIR & FLUE GAS SYSTEM #1,CEMS #1,OPC.AW1002.1LAI.AI142601.PNT,0.0,0,36
BOILER & FURNACE SYSTEM #1,WALL TUBE #1,OPC.AW1002.1LAI.AI154101.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,WALL TUBE #1,OPC.AW1002.1LAI.AI154102.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,WALL TUBE #1,OPC.AW1002.1LAI.AI154103.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,WALL TUBE #1,OPC.AW1002.1LAI.AI154104.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,WALL TUBE #1,OPC.AW1002.1LAI.AI154105.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,WALL TUBE #1,OPC.AW1002.1LAI.AI154106.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,WALL TUBE #1,OPC.AW1002.1LAI.AI154107.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,WALL TUBE #1,OPC.AW1002.1LAI.AI154201.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,WALL TUBE #1,OPC.AW1002.1LAI.AI154202.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,WALL TUBE #1,OPC.AW1002.1LAI.AI154203.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,WALL TUBE #1,OPC.AW1002.1LAI.AI154204.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,WALL TUBE #1,OPC.AW1002.1LAI.AI154205.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,WALL TUBE #1,OPC.AW1002.1LAI.AI154206.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154207.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154301.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154302.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154303.PNT,17.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154304.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154305.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154306.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154307.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154401.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154402.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154403.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154404.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154405.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154406.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154407.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154501.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154502.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154503.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154504.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1LAI.AI154505.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI154506.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI154507.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI154601.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI154602.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI154603.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI154604.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI154605.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI154606.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI154607.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI154701.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI154702.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI154703.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI154704.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI154705.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI154706.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,REHEATER #1,OPC.AW1002.1LAI.AI154707.PNT,0.0,36,0
CONDENSATE SYSTEM #1,GLAND STEAM CONDENSER #1,OPC.AW1002.1MAI.AI160102.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1MAI.AI160401.PNT,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1MAI.AI160402.PNT,0.0,36,0
CONDENSATE SYSTEM #1,DEAERATOR #1,OPC.AW1002.1MAI.AI160403.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1MAI.AI160501.PNT,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1MAI.AI160502.PNT,0.0,36,0
CONDENSATE SYSTEM #1,DEAERATOR #1,OPC.AW1002.1MAI.AI160503.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,SUPERHEATER #1,OPC.AW1002.1MAI.AI160601.PNT,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1MAI.AI160602.PNT,0.0,36,0
AUXILIARY STEAM SYSTEM #1,AUXILIARY STEAM #1,OPC.AW1002.1MAI.AI160603.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,STEAM DRUM  #1,OPC.AW1002.1MAI.AI160707.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,STEAM DRUM  #1,OPC.AW1002.1MAI.AI161107.PNT,0.0,36,0
BOILER & FURNACE SYSTEM #1,STEAM DRUM  #1,OPC.AW1002.1MAI.AI161207.PNT,0.0,36,0
CONDENSATE SYSTEM #1,GLAND STEAM CONDENSER #1,OPC.AW1002.1MAI.AI161301.PNT,0.0,36,0
GLAND SEAL STEAM SYSTEM #1,GLAND SEAL STEAM #1,OPC.AW1002.1MAI.AI161306.PNT,0.0,36,0
AUXILIARY STEAM SYSTEM #1,AUXILIARY STEAM #1,OPC.AW1002.1MAI.AI161401.PNT,0.0,36,0
CONDENSATE SYSTEM #1,DEAERATOR #1,OPC.AW1002.1MAI.AI161407.PNT,0.0,36,0
CONDENSATE SYSTEM #1,DEAERATOR #1,OPC.AW1002.1MAI.AI161502.PNT,0.0,36,0
TURBINE SEALING #1,IP CYLINDER STARTUP STEAM PIPE #1,OPC.AW1002.1MAI.AI161503.PNT,0.0,0,36
CLOSE COOLING SYSTEM #1,CW EXPANSION TANK #1,OPC.AW1002.1MAI.AI161507.PNT,0.0,36,0
CONDENSATE SYSTEM #1,CONDENSATE MAKE-UP SYSYEM #1,OPC.AW1002.1MAI.AI161604.PNT,1.0,36,0
FEEDWATER SYSTEM #1,M-BFP #1 ,OPC.AW1002.1MAI.AI161606.PNT,0.0,36,0
FEEDWATER SYSTEM #1,T-BFP #1A,OPC.AW1002.1MAI.AI161607.PNT,0.0,36,0
FEEDWATER SYSTEM #1,T-BFP #1B,OPC.AW1002.1MAI.AI161701.PNT,0.0,36,0
FEEDWATER SYSTEM #1,M-BFP #1 ,OPC.AW1002.1MAI.AI161702.PNT,0.0,36,0
FEEDWATER SYSTEM #1,HP HEATER NO.1 #1,OPC.AW1002.1MAI.AI161703.PNT,0.0,36,0
FEEDWATER SYSTEM #1,HP HEATER NO.2 #1,OPC.AW1002.1MAI.AI161705.PNT,0.0,0,36
FEEDWATER SYSTEM #1,HP HEATER NO.3 #1,OPC.AW1002.1MAI.AI161706.PNT,0.0,36,0
CONDENSATE SYSTEM #1,LP HEATER NO.5 #1,OPC.AW1002.1MAI.AI161707.PNT,0.0,36,0
FEEDWATER SYSTEM #1,HP HEATER NO.2 #1,OPC.AW1002.1MAI.AI162102.PNT,0.0,36,0
FEEDWATER SYSTEM #1,HP HEATER NO.2 #1,OPC.AW1002.1MAI.AI162103.PNT,0.0,0,36
FEEDWATER SYSTEM #1,HP HEATER NO.3 #1,OPC.AW1002.1MAI.AI162104.PNT,0.0,36,0
CONDENSATE SYSTEM #1,LP HEATER NO.5 #1,OPC.AW1002.1MAI.AI162105.PNT,0.0,0,36
CONDENSATE SYSTEM #1,LP HEATER NO.6 #1,OPC.AW1002.1MAI.AI162106.PNT,0.0,36,0
CONDENSATE SYSTEM #1,LP HEATER NO.6 #1,OPC.AW1002.1MAI.AI162107.PNT,0.0,0,36
CONDENSATE SYSTEM #1,LP HEATER NO.7 #1,OPC.AW1002.1MAI.AI162201.PNT,0.0,36,0
CONDENSATE SYSTEM #1,LP HEATER NO.7 #1,OPC.AW1002.1MAI.AI162202.PNT,0.0,0,36
CONDENSATE SYSTEM #1,LP HEATER NO.8 #1,OPC.AW1002.1MAI.AI162203.PNT,0.0,36,0
CONDENSATE SYSTEM #1,LP HEATER NO.8 #1,OPC.AW1002.1MAI.AI162204.PNT,0.0,0,36
GLAND SEAL STEAM SYSTEM #1,GLAND SEAL STEAM #1,OPC.AW1002.1MAI.AI162205.PNT,0.0,36,0
FEEDWATER SYSTEM #1,T-BFP #1A,OPC.AW1002.1MAI.AI162206.PNT,0.0,36,0
GLAND SEAL STEAM SYSTEM #1,GLAND SEAL STEAM #1,OPC.AW1002.1MAI.AI162301.PNT,0.0,36,0
GLAND SEAL STEAM SYSTEM #1,GLAND SEAL STEAM #1,OPC.AW1002.1MAI.AI162302.PNT,0.0,36,0
GLAND SEAL STEAM SYSTEM #1,GLAND SEAL STEAM #1,OPC.AW1002.1MAI.AI162303.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR STATOR COOLING #1A,OPC.AW1002.1MAI.AI162304.PNT,0.0,36,0
